"","SIDBStoreId","DeletedTime","appSizeFreedBytes","CapacityFreedBytes","NumAFids","Day"
"92",17,2015-01-30,161.826910048782,10.0837390997822,31474,"3"
"93",17,2015-01-31,2.46164379553193,0.119581986275989,580,"3"
"94",17,2015-02-01,5.52219371979754,0.249139891615414,829,"3"
"95",17,2015-02-02,1.80227374552487,0.0693664568179884,381,"3"
"96",20,2015-01-30,709.699589513487,86.0639040985789,107547,"3"
"97",20,2015-01-31,6.25330617843974,0.629521995958385,1420,"3"
"98",20,2015-02-01,9.6157577485601,0.344121871596144,1577,"3"
"99",20,2015-02-02,9.68184208673119,2.0562028649083,1741,"3"
"100",21,2015-01-30,117.800763290226,13.6666151938452,32093,"3"
"101",21,2015-01-31,0.958779069115735,0.243840389768593,376,"3"
"102",21,2015-02-01,3.31947642323212,0.445295594209711,701,"3"
"103",21,2015-02-02,2.34878611351451,0.292132042056437,659,"3"
"104",24,2015-01-30,247.366380123847,11.455755280128,70504,"3"
"105",24,2015-01-31,10.174925078848,0.600340993654754,3685,"3"
"106",24,2015-02-01,2.53567309530808,0.0454498871968099,856,"3"
"107",24,2015-02-02,5.42592010501994,0.156392998960655,1802,"3"
"108",25,2015-01-30,222.032380594074,13.1938681228403,70780,"3"
"109",25,2015-01-31,2.93396413489791,0.0862997068188633,1094,"3"
"110",25,2015-02-01,2.81844565676602,0.0876373040237013,623,"3"
"111",25,2015-02-02,9.9719485210826,1.02028459578742,2344,"3"
"112",26,2015-01-30,324.573619448742,24.0240904952643,60292,"3"
"113",26,2015-01-31,4.28197477606136,1.16408199117632,968,"3"
"114",26,2015-02-01,4.46979620890215,0.221024420957292,985,"3"
"115",26,2015-02-02,7.87470243055486,0.385250641626953,1451,"3"
"116",27,2015-01-30,281.922046649074,16.1233152956793,54113,"3"
"117",27,2015-01-31,6.99030998563831,0.383656956291816,1038,"3"
"118",27,2015-02-01,5.16045173405109,0.236942825626102,1075,"3"
"119",27,2015-02-02,12.4686917816216,0.437588818794211,2120,"3"
"120",28,2015-01-30,342.451154590121,21.9918305830561,58048,"3"
"121",28,2015-01-31,8.61869215296247,0.759674973521214,1338,"3"
"122",28,2015-02-01,1.80247907494231,0.0823259440967377,431,"3"
"123",28,2015-02-02,8.78685718625093,0.633413443257268,1606,"3"
"124",29,2015-01-30,300.285849932193,24.5253595097265,79875,"3"
"125",29,2015-01-31,16.8732601743932,0.624246064762701,5280,"3"
"126",29,2015-02-01,5.1977270650832,0.394476494600895,1114,"3"
"127",29,2015-02-02,5.98974490353521,0.210399459318069,2064,"3"
"128",7,2015-01-30,196.953570935062,12.2829213653959,41027,"3"
"129",7,2015-01-31,3.02655888868139,0.217632271102957,790,"3"
"130",7,2015-02-01,4.84145907060974,0.182390754573134,1071,"3"
"131",7,2015-02-02,9.20495289065275,1.29809972035309,1555,"3"
"132",9,2015-01-30,228.269551455738,19.8035886703547,43697,"3"
"133",9,2015-01-31,6.12556923569628,0.521917546928307,1319,"3"
"134",9,2015-02-01,9.7075104779251,1.94652150499587,1462,"3"
"135",9,2015-02-02,11.0068550861397,0.82355207974706,1928,"3"
"136",10,2015-01-30,77.3941512517995,3.7220140725467,17659,"4"
"137",10,2015-01-31,2.6798761876571,0.0891430633946584,668,"4"
"138",10,2015-02-01,3.68287303831858,0.201749080942136,1142,"4"
"139",10,2015-02-02,5.27177235977069,0.494734509278715,1035,"4"
"140",10,2015-02-03,1.92190176170607,0.0673790003729664,480,"4"
"141",11,2015-01-30,162.514496203617,11.0158712203738,37287,"4"
"142",11,2015-01-31,1.92082793101508,0.0894707152438059,594,"4"
"143",11,2015-02-01,2.1737578039174,0.233806141062814,685,"4"
"144",11,2015-02-02,12.8902405711751,0.819356382205115,2585,"4"
"145",11,2015-02-03,5.75820241242764,0.477159291078351,858,"4"
"146",12,2015-01-30,169.186484791682,15.6944045779546,40297,"4"
"147",12,2015-01-31,2.46697813098308,0.379622551592547,660,"4"
"148",12,2015-02-01,2.75037285663529,0.329287252997347,785,"4"
"149",12,2015-02-02,2.68258472820344,0.166747590327759,891,"4"
"150",12,2015-02-03,2.23918069007505,0.0852310616173781,620,"4"
"151",13,2015-01-30,167.991792967168,12.4279707810274,42986,"4"
"152",13,2015-01-31,7.90891844277485,0.132756014418192,1623,"4"
"153",13,2015-02-01,4.10858913755237,0.237766030354578,1097,"4"
"154",13,2015-02-02,4.5997607514937,0.816681273697213,1258,"4"
"155",13,2015-02-03,1.61348610641835,0.133083648126558,338,"4"
"156",17,2015-01-30,122.741675544161,7.91573758248705,24017,"4"
"157",17,2015-01-31,2.46164379553193,0.119581986275989,579,"4"
"158",17,2015-02-01,5.52219371979754,0.249139891615414,829,"4"
"159",17,2015-02-02,1.80227374552487,0.0693664568179884,380,"4"
"160",17,2015-02-03,8.58083405436173,0.376558232293064,1210,"4"
"161",20,2015-01-30,705.745920413254,85.7229161966443,106780,"4"
"162",20,2015-01-31,6.25330617843974,0.629521995958385,1420,"4"
"163",20,2015-02-01,9.6157577485601,0.344121871596144,1577,"4"
"164",20,2015-02-02,9.68184208673119,2.0562028649083,1741,"4"
"165",20,2015-02-03,9.89402962310123,1.64529736593795,1416,"4"
"166",21,2015-01-30,91.1529535193085,10.7276662371924,25001,"4"
"167",21,2015-01-31,0.958779069115735,0.243840389768593,376,"4"
"168",21,2015-02-01,3.31947642323212,0.445295594209711,701,"4"
"169",21,2015-02-02,2.34878611351451,0.292132042056437,659,"4"
"170",21,2015-02-03,12.0558636535734,0.771490967081263,3207,"4"
"171",24,2015-01-30,199.521539764876,9.18393734563688,56786,"4"
"172",24,2015-01-31,10.174925078848,0.600340993654754,3685,"4"
"173",24,2015-02-01,2.53567309530808,0.0454498871968099,856,"4"
"174",24,2015-02-02,5.42592010501994,0.156392998960655,1802,"4"
"175",24,2015-02-03,1.21807603676007,0.162907240362983,540,"4"
"176",25,2015-01-30,197.349858999562,11.6532913035171,63093,"4"
"177",25,2015-01-31,2.93396413489791,0.0862997068188633,1094,"4"
"178",25,2015-02-01,2.81844565676602,0.0876373040237013,623,"4"
"179",25,2015-02-02,9.9719485210826,1.02028459578742,2344,"4"
"180",25,2015-02-03,3.42944812696805,0.128397030828637,1057,"4"
"181",26,2015-01-30,308.923863241136,22.9368944441248,57488,"4"
"182",26,2015-01-31,4.28197477606136,1.16408199117632,968,"4"
"183",26,2015-02-01,4.46979620890215,0.221024420957292,985,"4"
"184",26,2015-02-02,7.87470243055486,0.385250641626953,1451,"4"
"185",26,2015-02-03,0.844673278287701,0.0535668383981829,278,"4"
"186",27,2015-01-30,233.421327932315,13.4276336711891,44809,"4"
"187",27,2015-01-31,6.99030998563831,0.383656956291816,1038,"4"
"188",27,2015-02-01,5.16045173405109,0.236942825626102,1075,"4"
"189",27,2015-02-02,12.4686917816216,0.437588818794211,2120,"4"
"190",27,2015-02-03,6.1861474472189,0.2909027860469,1215,"4"
"191",28,2015-01-30,293.073055328112,18.4291021406025,50079,"4"
"192",28,2015-01-31,8.61869215296247,0.759674973521214,1338,"4"
"193",28,2015-02-01,1.80247907494231,0.0823259440967377,431,"4"
"194",28,2015-02-02,8.78685522404794,0.633412928278631,1605,"4"
"195",28,2015-02-03,9.42165890162687,0.411647986599746,1698,"4"
"196",29,2015-01-30,233.141161874613,19.7391142962024,62283,"4"
"197",29,2015-01-31,16.8732601743932,0.624246064762701,5280,"4"
"198",29,2015-02-01,5.1977270650832,0.394476494600895,1114,"4"
"199",29,2015-02-02,5.98974490353521,0.210399459318069,2064,"4"
"200",29,2015-02-03,10.4954674720839,1.60438150226855,2450,"4"
"201",7,2015-01-30,180.489441367398,11.4111109741834,37700,"4"
"202",7,2015-01-31,3.02655888868139,0.217632271102957,790,"4"
"203",7,2015-02-01,4.84145907060974,0.182390754573134,1071,"4"
"204",7,2015-02-02,9.20495289065275,1.29809972035309,1555,"4"
"205",7,2015-02-03,1.74654701071904,0.0351993768899774,294,"4"
"206",9,2015-01-30,188.239173297336,16.1654075212127,36046,"4"
"207",9,2015-01-31,6.12556923569628,0.521917546928307,1319,"4"
"208",9,2015-02-01,9.7075104779251,1.94652150499587,1462,"4"
"209",9,2015-02-02,11.0068550861397,0.82355207974706,1928,"4"
"210",9,2015-02-03,6.74839948309091,0.338587975513292,1000,"4"
"211",10,2015-01-30,67.2696010985674,3.23279028368506,15524,"5"
"212",10,2015-01-31,2.6798761876571,0.0891430633946584,668,"5"
"213",10,2015-02-01,3.68287303831858,0.201749080942136,1142,"5"
"214",10,2015-02-02,5.27177235977069,0.494734509278715,1035,"5"
"215",10,2015-02-03,1.92190176170607,0.0673790003729664,480,"5"
"216",10,2015-02-04,5.87651233865381,0.259310739229477,1058,"5"
"217",11,2015-01-30,150.150860705747,10.0523697034723,34718,"5"
"218",11,2015-01-31,1.92082793101508,0.0894707152438059,594,"5"
"219",11,2015-02-01,2.1737578039174,0.233806141062814,685,"5"
"220",11,2015-02-02,12.8902405711751,0.819356382205115,2585,"5"
"221",11,2015-02-03,5.75820241242764,0.477159291078351,858,"5"
"222",11,2015-02-04,7.41119838674877,0.62944636424254,1607,"5"
"223",12,2015-01-30,166.068924102046,15.4175595355837,39637,"5"
"224",12,2015-01-31,2.46697813098308,0.379622551592547,660,"5"
"225",12,2015-02-01,2.75037285663529,0.329287252997347,785,"5"
"226",12,2015-02-02,2.68258472820344,0.166747590327759,891,"5"
"227",12,2015-02-03,2.23918069007505,0.0852310616173781,620,"5"
"228",12,2015-02-04,7.82195567362942,0.249018843998783,1994,"5"
"229",13,2015-01-30,158.00828212381,11.7586430984502,40772,"5"
"230",13,2015-01-31,7.90891844277485,0.132756014418192,1623,"5"
"231",13,2015-02-01,4.10858913755237,0.237766030354578,1097,"5"
"232",13,2015-02-02,4.5997607514937,0.816681273697213,1258,"5"
"233",13,2015-02-03,1.61348610641835,0.133083648126558,338,"5"
"234",13,2015-02-04,6.21217285056628,0.4135717457184,1521,"5"
"235",17,2015-01-30,112.21473855929,7.27382375885281,21937,"5"
"236",17,2015-01-31,2.46164379553193,0.119581986275989,579,"5"
"237",17,2015-02-01,5.52219371979754,0.249139891615414,829,"5"
"238",17,2015-02-02,1.80227374552487,0.0693664568179884,380,"5"
"239",17,2015-02-03,8.58083405436173,0.376558232293064,1208,"5"
"240",17,2015-02-04,10.8686016180036,0.477041076159367,2091,"5"
"241",20,2015-01-30,705.745920413254,85.7229161966443,106780,"5"
"242",20,2015-01-31,6.25330617843974,0.629521995958385,1420,"5"
"243",20,2015-02-01,9.6157577485601,0.344121871596144,1577,"5"
"244",20,2015-02-02,9.68184208673119,2.0562028649083,1741,"5"
"245",20,2015-02-03,9.89402962310123,1.64529736593795,1416,"5"
"246",20,2015-02-04,31.3633517950184,3.75213039105711,3726,"5"
"247",21,2015-01-30,84.6616035179322,9.89142103011545,23131,"5"
"248",21,2015-01-31,0.958779069115735,0.243840389768593,376,"5"
"249",21,2015-02-01,3.31947642323212,0.445295594209711,701,"5"
"250",21,2015-02-02,2.34878611351451,0.292132042056437,659,"5"
"251",21,2015-02-03,12.0558636535734,0.771490967081263,3207,"5"
"252",21,2015-02-04,6.59286712511584,0.836757790643787,1466,"5"
"253",24,2015-01-30,187.91437169915,8.57570929919257,53551,"5"
"254",24,2015-01-31,10.174925078848,0.600340993654754,3685,"5"
"255",24,2015-02-01,2.53567309530808,0.0454498871968099,856,"5"
"256",24,2015-02-02,5.42592010501994,0.156392998960655,1802,"5"
"257",24,2015-02-03,1.21807603676007,0.162907240362983,540,"5"
"258",24,2015-02-04,10.2369942875948,0.461766180437735,1437,"5"
"259",25,2015-01-30,188.422522278007,11.2334747646155,60396,"5"
"260",25,2015-01-31,2.93396413489791,0.0862997068188633,1094,"5"
"261",25,2015-02-01,2.81844565676602,0.0876373040237013,623,"5"
"262",25,2015-02-02,9.9719485210826,1.02028459578742,2344,"5"
"263",25,2015-02-03,3.42944812696805,0.128397030828637,1057,"5"
"264",25,2015-02-04,5.29138165025688,0.177026036338248,1633,"5"
"265",26,2015-01-30,305.988566171216,22.6946809425099,56886,"5"
"266",26,2015-01-31,4.28197477606136,1.16408199117632,968,"5"
"267",26,2015-02-01,4.46979620890215,0.221024420957292,985,"5"
"268",26,2015-02-02,7.87470243055486,0.385250641626953,1451,"5"
"269",26,2015-02-03,0.844673278287701,0.0535668383981829,278,"5"
"270",26,2015-02-04,8.10914143933587,0.278349615115985,1526,"5"
"271",27,2015-01-30,217.932769871508,12.5685310069121,41881,"5"
"272",27,2015-01-31,6.99030998563831,0.383656956291816,1038,"5"
"273",27,2015-02-01,5.16045173405109,0.236942825626102,1075,"5"
"274",27,2015-02-02,12.4686917816216,0.437588818794211,2120,"5"
"275",27,2015-02-03,6.1861474472189,0.2909027860469,1215,"5"
"276",27,2015-02-04,12.5631974548942,1.10446004925052,2318,"5"
"277",28,2015-01-30,285.585027148348,18.1199491290545,48760,"5"
"278",28,2015-01-31,8.61869215296247,0.759674973521214,1338,"5"
"279",28,2015-02-01,1.80247907494231,0.0823259440967377,431,"5"
"280",28,2015-02-02,8.78685522404794,0.633412928278631,1605,"5"
"281",28,2015-02-03,9.42165890162687,0.411647986599746,1698,"5"
"282",28,2015-02-04,11.1237339183654,0.885796028571349,2088,"5"
"283",29,2015-01-30,213.115135179006,18.3343011873985,57108,"5"
"284",29,2015-01-31,16.8732601743932,0.624246064762701,5280,"5"
"285",29,2015-02-01,5.1977270650832,0.394476494600895,1114,"5"
"286",29,2015-02-02,5.98974490353521,0.210399459318069,2064,"5"
"287",29,2015-02-03,10.4954674720839,1.60438150226855,2450,"5"
"288",29,2015-02-04,2.26237084180684,0.118461074423067,985,"5"
"289",7,2015-01-30,169.632059330079,10.4008180162818,35424,"5"
"290",7,2015-01-31,3.02655888868139,0.217632271102957,790,"5"
"291",7,2015-02-01,4.84145907060974,0.182390754573134,1071,"5"
"292",7,2015-02-02,9.20495289065275,1.29809972035309,1555,"5"
"293",7,2015-02-03,1.74654701071904,0.0351993768899774,294,"5"
"294",7,2015-02-04,4.30196647656521,0.289191813042635,807,"5"
"295",9,2015-01-30,175.51919808086,15.0604725556477,33834,"5"
"296",9,2015-01-31,6.12556923569628,0.521917546928307,1319,"5"
"297",9,2015-02-01,9.7075104779251,1.94652150499587,1462,"5"
"298",9,2015-02-02,11.0068550861397,0.82355207974706,1928,"5"
"299",9,2015-02-03,6.74839948309091,0.338587975513292,1000,"5"
"300",9,2015-02-04,2.46851262213295,0.152647694038933,505,"5"
"301",10,2015-01-30,36.361699252202,1.9046547702319,8515,"6"
"302",10,2015-01-31,2.6798761876571,0.0891430633946584,668,"6"
"303",10,2015-02-01,3.68287303831858,0.201749080942136,1142,"6"
"304",10,2015-02-02,5.27177235977069,0.494734509278715,1035,"6"
"305",10,2015-02-03,1.92190176170607,0.0673790003729664,480,"6"
"306",10,2015-02-04,5.87651233865381,0.259310739229477,1058,"6"
"307",10,2015-02-05,2.6203334672673,0.128233539502617,656,"6"
"308",11,2015-01-30,119.837272195964,7.79310694293144,27669,"6"
"309",11,2015-01-31,1.92082793101508,0.0894707152438059,594,"6"
"310",11,2015-02-01,2.1737578039174,0.233806141062814,685,"6"
"311",11,2015-02-02,12.8902405711751,0.819356382205115,2585,"6"
"312",11,2015-02-03,5.75820241242764,0.477159291078351,858,"6"
"313",11,2015-02-04,7.41119838674877,0.62944636424254,1607,"6"
"314",11,2015-02-05,4.49530197740569,0.235498192920204,902,"6"
"315",12,2015-01-30,152.616968800986,14.1290063685619,36506,"6"
"316",12,2015-01-31,2.46697813098308,0.379622551592547,660,"6"
"317",12,2015-02-01,2.75037285663529,0.329287252997347,785,"6"
"318",12,2015-02-02,2.68258472820344,0.166747590327759,891,"6"
"319",12,2015-02-03,2.23918069007505,0.0852310616173781,620,"6"
"320",12,2015-02-04,7.82195567362942,0.249018843998783,1994,"6"
"321",12,2015-02-05,8.27655787579624,1.57247651693251,1371,"6"
"322",13,2015-01-30,126.682550587141,9.39020719907876,32987,"6"
"323",13,2015-01-31,7.90891844277485,0.132756014418192,1623,"6"
"324",13,2015-02-01,4.10858913755237,0.237766030354578,1097,"6"
"325",13,2015-02-02,4.5997607514937,0.816681273697213,1258,"6"
"326",13,2015-02-03,1.61348610641835,0.133083648126558,338,"6"
"327",13,2015-02-04,6.21217285056628,0.4135717457184,1521,"6"
"328",13,2015-02-05,6.00110499690254,0.157316808783435,1358,"6"
"329",17,2015-01-30,74.2905626595584,5.54097053681835,14802,"6"
"330",17,2015-01-31,2.46164379553193,0.119581986275989,579,"6"
"331",17,2015-02-01,5.52219371979754,0.249139891615414,829,"6"
"332",17,2015-02-02,1.80227374552487,0.0693664568179884,380,"6"
"333",17,2015-02-03,8.58083405436173,0.376558232293064,1208,"6"
"334",17,2015-02-04,10.8686016180036,0.477041076159367,2088,"6"
"335",17,2015-02-05,6.08375044481909,0.6465667262637,1304,"6"
"336",20,2015-01-30,705.745920413254,85.7229161966443,106780,"6"
"337",20,2015-01-31,6.25330617843974,0.629521995958385,1420,"6"
"338",20,2015-02-01,9.6157577485601,0.344121871596144,1577,"6"
"339",20,2015-02-02,9.68184208673119,2.0562028649083,1741,"6"
"340",20,2015-02-03,9.89402962310123,1.64529736593795,1416,"6"
"341",20,2015-02-04,31.3633517950184,3.75213039105711,3726,"6"
"342",20,2015-02-05,16.6039691726692,0.609369958322532,2202,"6"
"343",21,2015-01-30,57.9264746689696,7.10004611820477,16072,"6"
"344",21,2015-01-31,0.958779069115735,0.243840389768593,376,"6"
"345",21,2015-02-01,3.31947642323212,0.445295594209711,701,"6"
"346",21,2015-02-02,2.34878611351451,0.292132042056437,659,"6"
"347",21,2015-02-03,12.0558636535734,0.771490967081263,3207,"6"
"348",21,2015-02-04,6.59286712511584,0.836757790643787,1466,"6"
"349",21,2015-02-05,0.843214088065906,0.260426057942823,367,"6"
"350",24,2015-01-30,141.575522679995,6.48810253206466,40310,"6"
"351",24,2015-01-31,10.174925078848,0.600340993654754,3685,"6"
"352",24,2015-02-01,2.53567309530808,0.0454498871968099,856,"6"
"353",24,2015-02-02,5.42592010501994,0.156392998960655,1802,"6"
"354",24,2015-02-03,1.21807603676007,0.162907240362983,540,"6"
"355",24,2015-02-04,10.2369942875948,0.461766180437735,1437,"6"
"356",24,2015-02-05,9.48752301576133,0.609967480810155,2764,"6"
"357",25,2015-01-30,160.958178867952,9.53548815534305,51724,"6"
"358",25,2015-01-31,2.93396413489791,0.0862997068188633,1094,"6"
"359",25,2015-02-01,2.81844565676602,0.0876373040237013,623,"6"
"360",25,2015-02-02,9.9719485210826,1.02028459578742,2344,"6"
"361",25,2015-02-03,3.42944812696805,0.128397030828637,1057,"6"
"362",25,2015-02-04,5.29138165025688,0.177026036338248,1633,"6"
"363",25,2015-02-05,6.63305065152417,0.478408957470492,2243,"6"
"364",26,2015-01-30,274.345651874618,20.1151772455032,50770,"6"
"365",26,2015-01-31,4.28197477606136,1.16408199117632,968,"6"
"366",26,2015-02-01,4.46979620890215,0.221024420957292,985,"6"
"367",26,2015-02-02,7.87470243055486,0.385250641626953,1451,"6"
"368",26,2015-02-03,0.844673278287701,0.0535668383981829,278,"6"
"369",26,2015-02-04,8.10914143933587,0.278349615115985,1526,"6"
"370",26,2015-02-05,13.8320555049022,0.887163019490799,1928,"6"
"371",27,2015-01-30,166.31178374626,9.26212431642398,32070,"6"
"372",27,2015-01-31,6.99030998563831,0.383656956291816,1038,"6"
"373",27,2015-02-01,5.16045173405109,0.236942825626102,1075,"6"
"374",27,2015-02-02,12.4686917816216,0.437588818794211,2120,"6"
"375",27,2015-02-03,6.1861474472189,0.2909027860469,1215,"6"
"376",27,2015-02-04,12.5631221845888,1.1044515720032,2317,"6"
"377",27,2015-02-05,6.9344422855047,0.495966281016081,1783,"6"
"378",28,2015-01-30,242.288966990156,15.44143100779,41670,"6"
"379",28,2015-01-31,8.61869215296247,0.759674973521214,1338,"6"
"380",28,2015-02-01,1.80247907494231,0.0823259440967377,431,"6"
"381",28,2015-02-02,8.78685718625093,0.633413443257268,1606,"6"
"382",28,2015-02-03,9.42165890162687,0.411647986599746,1698,"6"
"383",28,2015-02-04,11.1237339183654,0.885796028571349,2088,"6"
"384",28,2015-02-05,3.49772687056702,0.116771015431368,1020,"6"
"385",29,2015-01-30,149.654314418332,13.5364684870819,40414,"6"
"386",29,2015-01-31,16.8732601743932,0.624246064762701,5280,"6"
"387",29,2015-02-01,5.1977270650832,0.394476494600895,1114,"6"
"388",29,2015-02-02,5.98974490353521,0.210399459318069,2064,"6"
"389",29,2015-02-03,10.4954674720839,1.60438150226855,2450,"6"
"390",29,2015-02-04,2.096211960441,0.108909447227234,921,"6"
"391",29,2015-02-05,14.3029164899908,0.915705708569476,3332,"6"
"392",7,2015-01-30,131.222169296521,7.91984096678152,27668,"6"
"393",7,2015-01-31,3.02655888868139,0.217632271102957,790,"6"
"394",7,2015-02-01,4.84145907060974,0.182390754573134,1071,"6"
"395",7,2015-02-02,9.20495289065275,1.29809972035309,1555,"6"
"396",7,2015-02-03,1.74654701071904,0.0351993768899774,294,"6"
"397",7,2015-02-04,4.30196647656521,0.289191813042635,807,"6"
"398",7,2015-02-05,4.14150157048061,0.111387504447521,995,"6"
"399",9,2015-01-30,135.297299781988,11.5531078744389,26050,"6"
"400",9,2015-01-31,6.12556923569628,0.521917546928307,1319,"6"
